asin,product_name,reviewerID,summary,reviewText,overall_ratings
B00000J0D2,Uniden HS910 Headset for Cordless Phones,A3KE44SZHUFBP1,Pretty good for the money,The only thing it was missing is the volume slider with mute button. I had it on the previous Uniden headset. Otherwise it works great and I am happy with the 3 I bought.,4
B00000J0D2,Uniden HS910 Headset for Cordless Phones,A36890902KUCK5,Great to be hands free,Headset is comfortable and works well. I can still get things done around the house while talking on the phone and this is a great help.  Only drawback is that microphone is mounted on plastic mouth piece and this limits adjustability for the distance from mouth to microphone.,4
B00000J0D2,Uniden HS910 Headset for Cordless Phones,A6CXO60VYUKL9,Great Headst,This is a great headset.  The volume is just a little lower than I would have expected but overall I am very happy with this headset and I would buy another if I had the need.,5
B00000J0D2,Uniden HS910 Headset for Cordless Phones,A1OA1WF8AOR39T,Don't make my mistake,"I decided I wanted a headset so that I could talk on the phone while doing work or cooking around my house.  I looked at both this Uniden headset and  the AT&T one that is also sold on Amazon.  Even though I read the  reviews on here that said this headset can easily break I went ahead and  bought one for cheap off the Amazon.com Outlet.  I used it for a few months  and was pretty happy with it.  It was comfortable on my head, easy to  adjust, sounded good, and I never got any complaints from people I was  talking to.Then it broke.So now I'm about to shell out some more  money for the AT&T headset and I figured I'd share my new found wisdom  with everyone else.",2
B00000J0D2,Uniden HS910 Headset for Cordless Phones,A30UV3IIH7IJF,Nothing special,"I purchased this for my wife to use when she speaks to a certain someone each night and puts the phone on the speaker system.  The only probem is that my wife wears one of these all day and was not happy to wear this at home.  I used it a few time when I work on my computer and need help.  Sound quality is fine.  If I had to do over, I might have looked into a wireless. Don't get me wrong, it works fine. It's that I don't really need it with my speaker phones.",4
B00000J0D2,Uniden HS910 Headset for Cordless Phones,A3DJ8DG0WPNXQA,Garbage. Connector designed to break at tip,"This is the worst headset I have ever owned. I bought so many of them over the years I don't remember anymore how many went bad. At least 10. The reason I keep buying them is because all other manufacturer headsets don't work well with a Uniden cordless phone. Uniden requires a specific impedance, otherwise voice quality is not good.Calling Uniden is worthless. They are of no help.I actually think they design the tip of the connector to break because each one has stopped working properly where the wire connects to the 2.5mm plug.I'm not buying anymore Uniden phones or headsets.",1
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A83BIO3AO15LQ,5 Wireless Phone jack for Directv,This is the 5th wireless phone jack I have purchased.  It worked for maybe 2 months then died.  Tried to reset but it would not connect. DO NOT BUY THIS PRODUCT,1
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A1TX6FWFGA1QVO,Worthless,Used this for all of about 5 minutes.  Couldn't connect at all.  Gave one star only because I couldn't give 0.,1
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A1SMIJLAMGWXCJ,RCA Wireless Modem Jack,Unfortunately this wireless modem jack had a substantial amount of line noise.  I was able to connect to the internet at 1/10th the normal speed due to the insufficient connection.  I will give this to another family member to try in a newer house.,1
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A25FD86NG19ICC,Needed for DISH network,"I read the reviews about how there's too much static when used on a phone line...I wouldn't know. I only bought this thing to get a credit on my DISH network bill. (They don't tell you they charge per month if you don't have it plugged into a phone line, just that you get a credit each month if you do.) For one year, it doesn't pay, but for a 2-YR contract, it pays itself off after the first year. So, since I didn't have any phone lines anywhere near by, this thing works just fine for what I need.",5
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A1ER23A7CRR5S5,Works well for Caller ID,"This worked well to transfer a caller ID signal to an area where I have a cable box and TV.  This was very good for my needs, but I did listen to the line and it was noisy when using some outlets.  I also had a tough time finding two different outlets that would ""talk"" to each other and transfer the caller ID signal; but after a lot of trial and error it seems to work flawlessly.",4
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A8TZ88OM8YOLW,A Poor Man's Wireless Network -- That Works!,"I've used the RCA RC930 Wireless Modem Jacks to create a poor man's wireless network in my home.  It works!  And I love it!  I can now sit in any chair of my house, surf the web, and print (across the room) to my wireless HP 995 Bluetooth printer.My system consists of two sets of RCA Wireless Modem Jacks (a sender and receiver unit in each set) -- one set for the upstairs and one set for the downstairs (which appear to be on separate circuits and are not connected); a 3Com Bluetooth PC card for my laptop; and a HP 995 Bluetooth printer.I now use my laptop in the following manner: first, I plug the RCA receiving unit into the wall outlet nearest where I want to sit; then I turn on the printer; and finally, I extend the little blue tooth-shaped antenna (how cute!) on the laptop's PC card -- and I'm all set to go!The RCA Modem Jack is good up to 56k, which is ok since I don't have internet cable or DSL service in my area.  But I'll gladly trade-off mobility for speed any day.  Here's why.My desktop computers (old and new) are in my upstairs bedrooms -- where I can't use them when my family is sleeping.  They are also far away from where my family spends most of its time -- and that's downstairs by the TV's.With the RCA wireless modem jacks, I can now access the internet --- while watching TV with my family; and I can surf the net long after everyone has gone to sleep -- when internet speeds are fastest.  The connection is fairly clean (free of static); and the transfer speed is nearly as fast as if I had accessed the phone jack directly.I've gotten very used to sitting in my favorite chair and surfing the net. When cable or DSL eventually come to my neighborhood, I guess I'll have to set up a wireless network in my home (for a lot more money) -- in order to maintain my mobility.Until then, I'll use the next best thing -- RCA's Wireless Modem Jacks.  They're great!",5
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A290P12SRG78VQ,should have read the reviews more closely...,"the people who rated this highly only used it for Tivo...I have vonage and i wanted this to put my telephone in a place different than where my vonage router is in my apartment and it works HORRIBLY.i spent over an hour trying multiple different connections and distances and came to the conclution that the only way it works is if they receiver is in the same jack as the sending device.  SO DISAPPOINTED!!!i got it for $35 so im not that mad, but still i paid for something i should not have bought in the first place..",1
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,AK10GGT97M7QK,It kind-of sucks really,"Had a small setup problem (I needed to do the security setup before it would let me hear a dialtone), otherwise I use it on my tivo and it works just fine (so far).Update (several years later). This unit is really lousy. I called tivo for an unrelated issue one day, and the guy on the phone said ""you're using one of those wireless modem things aren't you"" - he could tell because my dialup pattern was an abbatoir. I didn't know because the tivo managed to mask the failures, but after trying several online tivo updates, I got to finding out how much this really doesn't work. I have a series 2 tivo now and am using an 802.11 network which is infinitely better and faster.",4
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,AMLMUYLI6FAQ0,Not perfect but it works,"It was difficult to set up, and it does NOT work with the RC920 extension that Amazon is combining with it, but it does ultimately work.",3
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A3LIEPHXF1SI1I,WORKS GREAT FOR TIVO,"I made the mistake of buying the RCA Wireless Phone Jack to connect my TIVO downstairs in the living room where I don't have a jack.  It did not work.  Once I finally re-read what I needed, I bought the RCA Wireless Modem Jack.  It works perfectly and I haven't had any problems.",5
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A229KNRZM9URT,Buy it....it works well,I bought this for a spare bedroom where we did not have a telephone jack. Installation was a snap and it works great. Sound quality is awesome and in addition you can use it to connect an access point router to expand the reach of your Wi-Fi network.,5
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A83N14T7FQV82,Skip it and have a line installed,"The wireless modem/phone jack idea is a great one, but it rarely works the way it is intended.  Whether it's interference from other electronics, old house wiring, or any number of things, it tends to have a poor signal resulting in a bad connection.  If you're using this for either a modem, security system that requires a phone line, or a telephone jack, it's likely not going to give you the results you want.  My recommendation would be to go ahead and have a phone drop and jack installed and call it a day.  It may be a more expensive option, but it's by far the best one.",2
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,A3KTU2HKCBMFVR,Did not work well,"I tried this to use a fax two floors above my Vonage phone modem with fax outlet and performance was very spotty.  Sometimes it worked, but many times I'd get a ""poor line condition"" error message when I tried to fax.I finally broke down and ran telephone wire to that room through the walls.  It was a pain, but I finally got my fax to work all the time.",2
B00000J0D5,RCA RC930 Caller-ID-Compatible Wireless Modem Jack,ASDFYMJ1MTPE7,Good for DirecTV,"I have used this wireless phone jack system to connect a DirecTV receiver for over 18 months (and for three months, a Tivo) without a problem.  The stations are about 20 feet apart with a wall and furniture in between, but I have not had connectivity issues.  I have two wireless networks (b and g)in the same area and have not had the interference problems others have mentioned.  That said, my parents tried using the same system in their home and got lots of static and dropped modem connections over a 15 ft. line-of-sight installation with no other wireless networks, so the system seems to be somewhat picky.",4
B00000J0D8,RCA WSP150 900 MHz Wireless Speakers (Discontinued by Manufacturer),A32Z1V9II49XZY,Is it just me?,"I'm shopping around for wireless speakers to use in a conference room at work so that I can pull in a few folks attending by teleconference.I'm sorry, but I just don't think there's any way I could set this up on my conference table without some of my colleagues having to work very hard to conceal a grin, or even a snicker.The problem, to put it delicately, is that the antenna is, well, er, it's um, kinda... WELL, JUST LOOK AT IT!  A possible distraction.",3
B00000J0D8,RCA WSP150 900 MHz Wireless Speakers (Discontinued by Manufacturer),A7OR8OWWGK55W,Works OK.  2.5 stars,Works ok. Not worth the price tag new. I purchased refurb for half the price of new. Sounds is not CD quality. Sound is similar to FM radio as the device broadcasts over a FM signal. I live in a condo and placed 1 speaker in each bedroom and hooked the unit up to my stereo in the living room. Now I can listen to my Comcast Music Choice and CDs thru out my home.,2
B00000J0D8,RCA WSP150 900 MHz Wireless Speakers (Discontinued by Manufacturer),AZHOP0V69KO20,"One broke, other complete fuzz","I purchased these speakers about a year ago. If you'd like to know what your likely useable time is with these speakers feel free to use this example. I'm on Amazon right now buying replacements (ANOTHER BRAND) for these that have completely failed. They worked fine at first, then got fuzzier. One quit completely tonight, no power..nothing. The other still ""works"" with lots of fuzz. I find myself re-tuning the signal a lot. Time for a replacement. If you intent to use wireless speakers spend some extra bones and get a different brand. I'm trying the Acoustic Research AW-871s now. They supposedly have better range. Don't settle for cheap unless you have to. You'll probably be replacing them in a year if your patience lasts that long! Don't say we didn't warn you!",2
B00000J0D8,RCA WSP150 900 MHz Wireless Speakers (Discontinued by Manufacturer),A21Q1LBZP2671X,Pretty Good Speakers,I got these for Christmas one year and had a really difficult getting good sound out of them. I wanted to use them for my PC to play music around the house. At first I would get very soft sound and sometimes no sound at all. I shelved them for a while and then decided to try them on my PC again with a Soundblaster 16 sound card. Excellent sound. These speakers are not for the impatient person. I do have the transmitter sitting on the top floor on a high shelf so that it can get go transmission. The transmitter can not be surrounded by anything. I can get a good 100 ft out of the speakers. Then I start losing signal. There are times that I get a beeping sound of them. For some reason that does subside. I do recommend them for the price. Beware it might take some time to find the right niche for them.,3
B00000J0D8,RCA WSP150 900 MHz Wireless Speakers (Discontinued by Manufacturer),ANU1675O6DO5E,Good enough that I want to buy a THIRD pair!,"I bought two and use them in different parts of the house to listen to my Sirius Satelite radio. I can walk around the house and listen to either Howard or the Rolling Stones channel through out, using one boom box.There are a few things to keep in mind if you want to get full use of these.* A) * Set the volume going into the transmiter higher. 2) Low volume in will cause popping and fading. Very low volume in will for some reason cause the transmitter to shut down. 2) Higher volume in will allow you to lower the preamp volume on the speakers and play with less distortion and lower noise level. When you increase the volume on the speakers, you are amplifying the NOISE as well as the music. Makes sense, right?B) The power cord is also part of the antenna, so its location and position can be adjusted to improve reception. I used little plastic wire ties to afix the cord to speaker stands. The cord runs straight down like a verticle antenna.C) The speaker is still a radio reciever and subject to interferrence. You can adjust the frequency on the transmitter and on the recievers (speakers). Fine tune them for the best reception in your location. This may take a few adjustsments. Remember, cellphones, WIFI etc can all interfere!I tried plugging the transmitter into my stereo's headset jack, but it didn't work well, because the output was too low. I'm going to cut the plugs off of the Y adapter or make an adapter with bare wires and try using them as the rear (effects) channel of my home theater.I love these speakers and use them everyday. They could be a little better, but I still love them! I'd give them 5 stars if they were a little louder, a little better tone wise and the reception range was a little better. You'd get 150' in an open feild or gymnasium, not my odd shaped house. But for the money, they are a great VALUE!My house is made concrete & steel and has metalic tinted glass all over, so wireless stuff doesn't work the greatest. With my windows closed & the tranmitter on my patio, I get about 30' with occaisional drift. Your house might be better. I'm going to buy another pair because I see that they are discontinued and these sound better than the newer ones. I'm also concerned that the new ones may have differnt frequencies, which is a good thing if you want to use more than one pair at a time, connected to different inputs.Better hurry up and buy now, before I get buy all!",4
B00000J0IX,Magellan GPS 315 Waterproof Hiking GPS,A3JTWZNUVOL2K1,"not bad, but maps are better",Liked the reception of this vs. the Garmin unit I had previously. But soon learned that maps are the way to go. I upgraded to a Map330 soon after trying the 315.,3
B00000J0IX,Magellan GPS 315 Waterproof Hiking GPS,A3DH74L21G9QFJ,a must have toy,"Having spent 2 hours with the Magellan 315 on a camping weekend in Arizona's mountains, I can say that the unit is all that's advertised. The manual is cryptic, but once you get used to the customizing menus and 9 available navigation screens, the rest is pretty intuitive. I was able to create a waypoint, walk half a mile away in the woods and return to within 20 feet. It works surprisingly well even in a rather heavy forest. It was showing an estimated RMS positional error of only 6 feet at one point! Routes are given in 1. foot increments when you are within .1 miles of your waypoint (with the updated software you can download from the Magellan website)! As long as you keep moving, the compass feature is quite good. It even displays the sun and moon locations versus the compass dial.Nice screen, plenty of options and quite accurate. When used in your car, it tracks your speed to .1 mph, with updates given each second.  If you are a hiker or hunter or fisherman or gizmo lover, this is a nice addition. I suspect on an open lake, this would be super for locating favorite fishing spots.",4
B00000J0IX,Magellan GPS 315 Waterproof Hiking GPS,A3M1BNMWE8A633,"Great Product, possible faulty memory card","I have had my GPS for about a year now, and love it, but i have 2 problems with it, the interface is very difficult to use and tedious to search for a city or road.  By the time i find the place im trying to get ive passed it and gone another 20 miles.  Also, mine was working fine when suddenly one day i turned it on and it said it had no maps and i needed a upload.  So i downloaded the latest patch for it, and tried uploading with no success.  I have gotten a number from Magellan to return it, but lost the number (actually my dad did) So im returning it :(  but i must say it was great while it worked, and the tech support is fast and reliable.",5
B00000J0IX,Magellan GPS 315 Waterproof Hiking GPS,A1Q587F0FDB3EV,Great device,"This is my first GPS unit and I could not be more pleased.  It is simple to use and easy to carry.  I have used it to mark Civil War battle sites and to find bench marks.  It takes me right to the bench marks.  If you are looking for a good unit, the 315 is the one you are looking for.",5
B00000J0IX,Magellan GPS 315 Waterproof Hiking GPS,A1TBH7Z4RK7PRK,"Works, but here is what I don't like about it...","Screen small...hard to read while driving.Battery eater. I use the DC adapter, however.No maps.Not enough contrast on screen. With sunglasses while driving, can't see screen.Tiny print on ""Goto"" destination. Impossible to read while driving.Good, quick operation once you learn it..Does everything it says it will.I like it except for the above things....",4
B00000J0IX,Magellan GPS 315 Waterproof Hiking GPS,A2OMVQGC33VSNC,GPS 315 good but has big problems,"I purchased the GPS 315 in December after using another brand for five years. The GPS315 represents a big improvement with better, quicker satelite acquistion, a compass screen that is ingenious allowing the user  to use the sun or moon to  correct bearing. This way the user is not having  to pull out a compass to check bearing. Additional pluses are its small  size and light weight using only two AA batteries lasting up to 15 hours.  If weight is a concern, that is big. My previous unit used four and lasted  five hours. Problems: The manual is as sorry as it can get. It barely  covers TrackRoute, Track History, Backtrack, and Reverse Route. These are  major important features left to the user to figure out. I have yet to  figure them out consistently. With Track History there seems to be an  ability to set a scale, but what scale? Nothing tells me. Is it how often  it records a waypoint in history?I have emailed the company with  questions twice, called once (had to leave a voice mail because they were  not taking calls), faxed once. Heard nothing from their customer  no-service. I wrote them yesterday to give them my thoughts. Oh yes, my GPS  315 crashed and had to be replaced last week after it was three weeks old.  Glad I wasn't in the middle of 40,000 acres. You can't zoom in on a  waypoint if it is very far away from your current location. Actually to do  so but you have to set a scale of .1 or .2 and Pan & Scan to it. If is  is 50 miles away, you can imagine how long that could take.",3
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,A1QXM4FWKL7CMW,"This won't fix the Cd's, it will ruin them","This kit is absolutely horrible.First off, the scratch-free cloths it comes with aren't scratch-free at all. They totally scratch the CD.The ""Step 1: Scratch Removal"" is not scratch removal at all. It is supposed to sit for 5 minutes, then you wipe it. I let it sit overnite once and the scratch was still there.After you apply that junk, the instructions say to apply ""Step 2: Cleaner,Polisher, and Sealer"". This stuff is practically water. It doesn't work AT ALL.After you do that the CD should be like new. I don't think so!The holder that you put the CD on while you're cleaning it is too flimsy.The only good thing that I use the ""Scratch Remover"" for is small scratches on my digital camera, cell phone, PSP, and other electronics.Do not buy this unless you like ruining CD's.Last Word:I hate Maxell.",1
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,AFNCXMCX7VZWH,Just awful,"After reading the reviews on here I was hesitant to use the product I had just purchased. But I figured what could I lose - it was already skipping and if this didn't work, I'd just buy a new copy.Well I'm here to tell you that if you plan to use this on anything important, forget it. The CD was left with more scratches than before (the ""protective"" pad actually MAKES scratches WORSE than a paper towel...) and it's just a horrible product. I followed the directions to a T. Thanks Maxell for wasting my money and my time.",1
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,A1D1MIFRSG50Y3,It works,"I have a couple DVDs that had relatively small scratches on them, but deep enough to stop playback and I was able to get them to work correctly.  It did take a couple applications, but the sections where the DVD would stop and shut off, now play continuously through.  Make sure to follow the directions and wipe as the instructions say and the disc will work fine after everything dries.",5
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,A2AEZQ3DGBBLPR,"Creates new scratches, didn't fix the old ones","I bought this repair kit so I could watch a rental movie.  It had quite a few scratches and was skipping during the early parts.  After I was done, I had even more scratches and the movie skipped in the exact spot it did before.",1
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,A2CFRF9SRM00HE,Maxell CD Scratch Repair Kit,I bought 2 of these kits hoping they would work.  I have found them absolutely useless at $10+ per kit.  I will continue to search for a product/system that REALLY works.,1
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,A850S0PK7OMFU,Works great for me.,"Been using this stuff for a couple years.  Works great for me. I use it different than the instruction.  Find a flat surface, lay a bundle of tissue on it, place the disk scratched face up.  Place a couple drops of #1 abrasive on the disk and immediately start wiping with some pressure radially outward (you don't have to wait 5 minutes).  Keep working your way around the disk until the solution is dry (about 5 minutes).  Spray once with #2, and using a clean TISSUE, continue wiping VERY GENTLY radially outward until #2 dries.  Try the disk.  If it doesn't work, repeat all the above until it does.  This really does work, but it can take some elbow grease and repeated tries depending on the severity of the scratches.  I've had a LOT of scratched disks, and I haven't found one yet that I couldn't fix with this.",5
B00000J1E6,Maxell 190041 Disc Scratch And Repair Kit,A37WWMRMNR2KSA,It doesn't work and adds scratches,"This product is crap. I followed the instructions to the tiniest detail (I am a very methodical person) and it didn't remove the scratch that my DVD has and it added several more. I read other reviews of people who had a good experience by twisting the instructions, but I am not willing to do that; the manufacturer should know better how to make this product work. Following the instructions, it ruins your CD or DVD even further. Don't wast you time, money and your CD / DVD and take it somewhere where they can buff it.",1
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A3NNOT58HV18UW,Works great if you're deaf in one ear.,Bought these for a long airplane ride. They worked pretty well for a few days but then the right side went out. That seems to be pretty common with this set. Also the battery compartment is in the cord and in a really awkward position where it hangs free and pulls on the headphones on one side.,1
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A21IMS76KY1VPC,Worked for me...,"I bought 4 prs of these about 6 years ago for an extended trip. 6 plane rides later, we were all happy with the purchase. I don't think the stewardesses were happy that we didn't have to buy headphones though... but, they worked well and we were able to hear the in-flight movie and the movies on our portable DVD players. 4 stars because they are a little flimsy and some of them broke with more rugged use when we got home. However, two pair are still functioning quite well. Saw these at this reduced price and I just bought 5 more pair for some travelling this Summer. I don't get into all the techie stuff that others do... I just say if it works well, great...",4
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A3PZTHTC84Y9I4,Really nice!!!,"I got these headphones long time ago and still enjoy them! They are so good - you just listen to your music and nothing else outside. They have few jacks to fit to different systems, so it can be universal to many audio electronics. Also it stratches somewhat, so it can fit to different sizes of head.",5
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A329AE4A7Q1FQK,Headphones Maxell,"I really like these and they do cut out the noise, only one thing I don't care for id the piece that hangs on the cord. It holds batteries in it so the batteries of your player can last longer in energy.Nice idea but awkward in use. It is heavy in weight and in a bad spot. This little box should have been higher up towards the head instead of the middle of the cord. However it is a nice headphone and studioquality.",5
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A14NAUYC6CGPDG,Maxell headphones,"These were great at first purchase, but they did not hold up very well. They were used only inside the home and handled carefully.  One side speaker went and then a few months later, the other one stopped as well.  They lasted less than one year.  DON'T WASTE YOUR MONEY.We opted INSTEAD for PHILLIPS O'NEILL SHO9561/28.  These are extremely comfortable around your head, noise-reducing, fab sound.",2
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A3RGU833M0OLDY,Excellent Home Audio Addition!,"Very nice.  I used them as wireless headphones for quite some time before finding myself in a situation where I needed a headset and microphone combination.  I remembered that these had that feature - it was not one I could figure out on my own though, I did need to reference the directions as to where to plug everything in at, but maybe that's just me.  Anyway, once they were all set, they functioned wonderfully!",5
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A2XJD20SEKWFCK,Nice for lawn cutting.,"While these are ok sounding, they have a feature that makes them one I use often. I bought these cheap. They offer pretty decent noise cancelling, for cutting the lawn. Also, they come in handy for when I'm at workCounting beats and mixing, these headphones with the noise reduction, make it so much better to dial in.As everyday headphones the sound and it's delicate wired nature, may turn some people off.They are somewhat comfortable, battery life is great, and comes with a carrying bad. No quarter inch adapter,not too many people need it anymore.All in all, a bit delicate, wires can become weak at junctions.They do what I want them to do, so I buy a couple and keep a pair as backup for gig.I own Grado, too bright, Beyerdynamic, my favorite set, and briefly had Bose, way too pricey, and nowhere near neutral in sound.If they were more durable, I would rate them higher.If you're careful with them and want cheap noise cancelling headphones, they are worth it.",3
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A47K229NJH9J6,Barely works,"There is a slight reduction in regular, low-frequency noise as in air travel, but these are not nearly as effective as Bose or Audio-Technica.",2
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A3AFDN9UFIHVN1,Lasted a matter of weeks,"I had these for only a few weeks and they have quit working entirely.  Fiddling with the cord doesn't help.  For $50, I expected much better quality.  I am sadly disappointed and will not buy any headphone that says ""Maxell"" again - you can't trust anybody these days, they've all gone for cheap and to heck with quality.",1
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A1WPXG000113YQ,Horrible battery pack,"I previously had a pair of Sony noise-cancellers.  The big downfall of the Maxells are the battery pack.  It's about half-way down the cord.  If you use them at a desk and move much, you'll constantly pull the pack off of the desk and it'll fall with a sharp jerk to your headphones.  The Sonys only used a single AAA battery but the Maxells use two.  So, Sony was able to put it in a compartment on the headphone band with no aggravation.  Oddly, the Sonys seem to have much better battery life for me.  The Maxells do enclose the ears much better to help block sounds, but they do start to hurt your ears after prolonged use.  If you wear them for hours at a time, the similarly priced Sonys are easier on the ear.  I'm not wild about the way the Maxells fold up, either.  The Sonys kind of spin in and make for much flatter storage.  Another problem with the Maxells is a loud creaking sound from the plastic.  Often just moving your jaw seems to produce a loud plastic-on-plastic noise that comes through quite loud.  With a slight re-design, Maxell could have a nice set of headphones.  Wait until then or try another brand.",2
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,AUS81YHTM2MPY,"I love it, but that power jack has got to go","This is an awesome laptop for its price. Only one complaint, as others have mentioned, problems with the power jack. Within a month, it got loose and had to keep jiggling it to get it charging. Took it back to the store I got it, and they gave me a brand new one one the spot. But, several months later, the new one had the same problem. Brought it back again. This time I had to wait 2 weeks to get it repaired. Two months later, same problem. Another 2 week repair. I'm striving to not move it at all while it is plugged in, but heck, it's a laptop! Anyway, if it happens a fourth time, my warranty says they have to give me a new one.",4
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A1POGSPD4HN8Y1,Good For Flying,"The sound quality is good, the fit comfy and the close-fitting cups make for good sound isolation even without the NR on.  When you turn on the NR, though, you'll hear that annoying jet engine hiss disappear into a faint background hum.YES.  I don't even listen to music with these.  I put them on, turn them on and then just SLEEP for the flight.AWESOME.",4
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A294CSQXGL76CV,Depends on the type of noise,These headphones were disappointing. I bought them to use in a computer room that has a refrigerator size disk drive and an even bigger AC unit. These headphones do a good job of reducing the low-frequency noise but most of the high frequency stuff comes right through. As a result the noise reduction for me was about 20 - 30% of the total. I also tried them with a leaf blower and had the same results. They do seem to work well at taking out low rumbling humming noises like you would find in air travel but not for anything that has high pitched fan noise like AC units or vacuums.,2
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A16RGMORD80K9V,These have worked great for several years...,"Ive had the Maxell NC II over a couple of years & they are still holding up well.I now use these headphones primarily at home to relax in the recliner while listening to music or taking an undisturbed nap.I originally got them because I was a long haul truck driver & the engine & wind noise was just wearing me out not to mention having to turn the radio up too loud just to hear it.These headphones helped to stop that.The noise canceling feature is effective in reducing the ambient noise around me creating a much more relaxed, stress free environment.At the end of the day I wasnt nearly as tired as when I didnt use the headphones.Im not an audiophile so I cant give you stats & freq #s but I enjoy my music, books on tape & movies more using these headphones.I also like the collapsible, over the ear design. They are comfortable & I havent had any problems with them getting hot after wearing them over an extended time.The battery life is very good, the electrical cord is a good length & the on/off switch is sturdy with a small green light when on.Im going to upgrade to the NC IV for home & keep my NC II for in the car.",4
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A1X0990QXMJIY7,"Consider them ""disposables""","I got these headphones in June. By August the sound in one ear was cutting out. I could move the wire and get it back temporarily. Fine, if you don't move your head. Now it's October and the sound in that ear is gone for good. That good price for noise cancelling headphones, isn't so great for only 5 months. Guess they are meant to be disposable.Don't waste your money!",1
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A20TZ1MQ0KMJRR,Good product if it could last...,"I purchased these headphones before traveling to Europe for a couple weeks and the headphones worked great.  The sound quality of the phones was good quality and the comfort was very nice.  The battery powered noise cancellation was also a bonus and it worked very well on the airplane as well as on trains.  I used it on both flights with great relaxation and I also used it on the Chunnel and some subways with continued satisfaction.The weight, length of cord, and fold up feature all made these headphones ideal for traveling.Unfortunately they just are not sturdy or durable.  They are made of plastic and feel very fragile.  I was always very worried of breaking them in my bag or when putting them in the storage pouch.  But worse than their structural durability is that the wiring used is exposed to stress when folded up.In other words the cord is pinched when the phones are folded up and this is a terrible design.  After only about a month, one of the wires split and I lost the right headphone completely.  And forget about trying to fix it as it is virtually impossible to remove and repair the wire without destroying the casing.I am very disappointed in the lifespan of these headphones and will not be buying from this company again.  If not for the poor design these would have been great headphones for the price.",2
B00000J1EJ,Maxell 190400 Noise Cancellation Headphone,A311UKPJDYZOVL,"Cheap Headphones, there are much better options for the money","I've never felt a need for noise cancellation headphones, but I received these as a gift. Fortunately, no one spent a lot of money on them, because they really seem cheap to me. The construction is flimsy, and they're bulky. Maxell might as well have included a paper sack to carry them in, as the bag that comes with them is not much more than that. It offers no protection to the headphones at all.I just can't see packing this kind of bulk in my scarce carry-on space. I don't see any payoff for the bulk in terms of the sound that you get: these simply sound quite mediocre with the noise cancellation off. With noise cancellation on, the sound is even worse. It's flat and lifeless.I had recently purchased a pair of Sennheiser PX-100s. They sound vastly better for the money. They fold down super-compactly into a nicely-designed case and even cost a few bucks less.I don't know about the expensive noise-cancellation headphones, but I would rather have a better pair of regular headphones for this price.",2
